,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
121,come out and play,Billie Eilish,come out and play,80,210375,2018-11-20,1,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,4,pop
122,When You Love Someone,James TW,First Impressions,27,216373,2016-04-15,3,0.68,0.446,7,-6.039,1,0.0281,0.256,0.0,0.0515,0.339,125.863,4,pop
123,I Miss You (feat. Julia Michaels),Clean Bandit,I Miss You (feat. Julia Michaels),29,205747,2017-10-26,1,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,4,pop
124,Head Above Water,Avril Lavigne,Head Above Water,46,220850,2018-09-19,1,0.578,0.694,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,4,pop
125,Slide,James Bay,Slide,19,203866,2018-05-07,1,0.488,0.227,7,-8.098,1,0.0422,0.893,3.25e-06,0.095,0.331,128.131,4,pop
126,Say You Won't Let Go,James Arthur,Say You Won't Let Go,77,211240,2016-09-09,1,0.4,0.564,10,-7.444,1,0.0523,0.693,0.0,0.0863,0.483,99.269,4,pop
127,Get You The Moon (feat. Snøw),Kina,Get You The Moon (feat. Snøw),85,179080,2018-10-08,1,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,4,pop
128,It's Gotta Be You,Isaiah,It's Gotta Be You,64,191433,2016-11-21,1,0.322,0.732,8,-4.903,1,0.0442,0.225,0.0,0.11,0.587,92.132,4,pop
129,Never Be Alone,Shawn Mendes,Handwritten (Deluxe),13,215813,2015-04-13,3,0.376,0.466,10,-6.927,1,0.0353,0.514,5.8e-05,0.0781,0.276,199.835,4,pop
130,Tebrikler,Merve Özbey,Devran,41,234330,2019-05-24,2,0.825,0.764,1,-6.699,0,0.0396,0.0282,3.89e-06,0.29,0.347,126.989,4,pop
131,Nasılsın Aşkta?,Aleyna Tilki,Nasılsın Aşkta?,73,171080,2019-05-04,1,0.71,0.782,8,-6.703,0,0.0466,0.118,1.92e-06,0.106,0.216,139.932,4,pop
132,Nokta,Ersay Üner,Nokta,46,240587,2019-05-16,1,0.76,0.57,0,-8.352,1,0.056,0.477,0.0,0.103,0.305,108.013,4,pop
133,Gülü Soldurmam - Aşkın'ın Şarkıları,Tuğçe Kandemir,Gülü Soldurmam (Aşkın'ın Şarkıları),68,206482,2019-04-26,1,0.611,0.532,1,-8.633,1,0.0355,0.144,0.0,0.239,0.487,143.958,3,pop
