,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
177,Ela É do Tipo,MC Kevin o Chris,Ela É do Tipo,83,204930,2019-03-07,1,0.632,0.398,6,-6.615,1,0.373,0.945,0.0,0.228,0.633,90.695,4,funk
178,Não sou obrigada,Mc Pocahontas,Não sou obrigada,76,148340,2019-03-29,1,0.819,0.951,6,-2.896,0,0.141,0.356,0.0,0.145,0.963,153.963,4,funk
179,Muita Calma,DJ 900,Muita Calma,47,148000,2019-05-17,1,0.924,0.721,9,-1.1,1,0.0981,0.291,0.0,0.0968,0.484,120.009,4,funk
180,Se Você Quiser Lazer,Dj Gabriel do Borel,Se Você Quiser Lazer,55,140800,2019-05-10,1,0.771,0.987,6,-2.304,1,0.145,0.0555,9.51e-05,0.083,0.402,150.24,4,funk
181,Sai Pra Lá,Mc Don Juan,Sai Pra Lá,62,136615,2019-03-25,1,0.469,0.563,2,-6.337,1,0.0733,0.236,1.21e-06,0.354,0.612,82.273,5,funk
182,Evoluiu,MC Kevin o Chris,Evoluiu,77,179644,2019-03-15,1,0.776,0.465,7,-6.368,0,0.434,0.466,0.0,0.363,0.694,149.829,4,funk
183,Fica à vontade,Pedro Sampaio,Fica à vontade,59,140000,2019-05-10,1,0.724,0.911,11,-2.01,0,0.245,0.393,1.27e-05,0.296,0.947,150.132,4,funk
184,Quem Tem Joga,Drik Barbosa,Quem Tem Joga,54,247013,2019-05-17,1,0.684,0.851,7,-6.854,1,0.283,0.122,0.0,0.0447,0.359,134.871,4,funk
185,Senta braba,MC WM,Senta braba,72,149615,2019-02-08,1,0.876,0.724,7,-2.915,1,0.0955,0.228,0.000655,0.104,0.789,100.021,4,funk
186,Dose de Kikada,Mc 2k,Dose de Kikada,51,151509,2019-05-03,1,0.76,0.648,0,-4.083,1,0.0389,0.61,0.0,0.0861,0.904,134.938,4,funk
187,"Garupa, Pt. 2",Dj Henrique de ferraz,"Garupa, Pt. 2",71,142499,2019-03-18,1,0.947,0.921,7,-2.988,1,0.378,0.705,0.0035,0.0621,0.738,130.022,4,funk
